CMPCODE|CUSTID|DOCTYPE|DOCSUBTYPE|DOCNUM|SOURCESYS|INVOICEREF|GLACCT|DOCDATE|POSTDATE|K84DATE|CLEARDATE|DOCDESC|XACTREF|CUSTREF|EXTREF5|DOCCURR|HOMECURR|DUALCURR|NORMCURR|ORGVAL_DOC|ORGVAL_HOME|ORGVAL_DUAL|ORGVAL_NORM|OPENVAL_DOC|OPENVAL_HOME|OPENVAL_DUAL|OPENVAL_NORM
C310|326679010|SALE-INV-CDN|INV|22238052|LOCUS|615949526|112111|2016-03-04|2016-03-05||||10827690079200|80008363||CAD|CAD||USD|11741.78|11741.78||8757.95|11741.78|11741.78||8757.95
C310|165548010|SALE-INV-CDN|INV|22242830|LOCUS|410734106|112111|2016-03-04|2016-03-05||||10827911694192|114456502966||CAD|CAD|USD|USD|2.05|2.05|1.6|1.6|2.05|2.05|1.6|1.6
C310|227800010|SALE-INV-CDN|INV|22242064|LOCUS|515997834|112111|2016-03-04|2016-03-05||||10827690112278|10229724||CAD|CAD||USD|88.73|88.73||66.18|88.73|88.73||66.18
C310|361771020|SALE-INV-CDN|INV|22244946|LOCUS|410752359|112111|2016-03-04|2016-03-05||||10827961192203|SAMPLE||CAD|CAD||USD|47.93|47.93||35.75|47.93|47.93||35.75
C310|158711010|SALE-INV-CDN|INV|22237172|LOCUS|547015245|112111|2016-03-04|2016-03-05||||10827175261391|NA||CAD|CAD||USD|67.8|67.8||50.57|67.8|67.8||50.57
C310|159476010|SALE-INV-CDN|INV|22237177|LOCUS|547015253|112111|2016-03-04|2016-03-05||||10827175261460|NA||CAD|CAD|USD|USD|1074|1074|855.78|855.78|1074|1074|855.78|855.78
C310|351543010|SALE-INV-CDN|INV|22238688|LOCUS|842313983|112111|2016-03-04|2016-03-05||||10827911842727|70497460||CAD|CAD|USD|USD|749.73|749.73|597.39|597.39|749.73|749.73|597.39|597.39
C310|220031010|SALE-INV-CDN|INV|22244355|LOCUS|410752329|112111|2016-03-04|2016-03-05||||10827176199740|B60076||CAD|CAD||USD|270.74|270.74||201.94|270.74|270.74||201.94
C310|275065006|SALE-INV-CDN|INV|22235668|LOCUS|830362796|112111|2016-03-04|2016-03-05||||10827690678897|30600969||CAD|CAD|USD|USD|1976.16|1976.16|1543.88|1543.88|1976.16|1976.16|1543.88|1543.88
C310|350216010|SALE-INV-CDN|INV|22244939|LOCUS|410743484|112111|2016-03-04|2016-03-05||||10827690318414|40F4613S||CAD|CAD||USD|154.33|154.33||115.11|154.33|154.33||115.11
C310|272711400|SALE-INV-CDN|INV|22247882|LOCUS|410751355|112111|2016-03-04|2016-03-05||||10827911831132|0625163333||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
C310|345016003|SALE-INV-CDN|INV|22237033|LOCUS|842267387|112111|2016-03-04|2016-03-05||||10827684511267|9369068||CAD|CAD||USD|5.78|5.78||4.31|5.78|5.78||4.31
C310|357270030|SALE-INV-CDN|INV|22236466|LOCUS|451362345|112111|2016-03-04|2016-03-05||||10827690259242|4503159801||CAD|CAD||USD|969.26|969.26||722.95|969.26|969.26||722.95
U125|921294001|SALE-INV-USD|INV|6798054|SmartBorder|138538357|112121|2016-03-04|2016-03-05||||30075443506|TPNGMA0542815||USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
C310|101061060|SALE-INV-CDN|INV|22244869|LOCUS|310030276|112111|2016-03-04|2016-03-05||||10827961205060|4070172961||CAD|CAD||USD|64.06|64.06||47.78|64.06|64.06||47.78
C310|135862010|SALE-INV-CDN|INV|22236610|LOCUS|530605761|112111|2016-03-04|2016-03-05||||10827961197890|PO134781||CAD|CAD||USD|29.17|29.17||21.76|29.17|29.17||21.76
C310|165548010|SALE-INV-CDN|INV|22242822|LOCUS|410733297|112111|2016-03-04|2016-03-05||||10827911688708|114456494414||CAD|CAD|USD|USD|6.32|6.32|4.94|4.94|6.32|6.32|4.94|4.94
C310|359488010|SALE-INV-CDN|INV|22240130|LOCUS|801745701|112111|2016-03-04|2016-03-05||||10827173869982|60000039109||CAD|CAD|USD|USD|17937.65|17937.65|14292.95|14292.95|17937.65|17937.65|14292.95|14292.95
C310|136467040|SALE-INV-CDN|INV|22241824|LOCUS|458846161|112111|2016-03-04|2016-03-05||||10827961208600|4505295845||CAD|CAD||USD|52.58|52.58||39.22|52.58|52.58||39.22
C310|165548010|SALE-INV-CDN|INV|22242568|LOCUS|410731381|112111|2016-03-04|2016-03-05||||10827911677259|114456393960||CAD|CAD|USD|USD|40.95|40.95|31.99|31.99|40.95|40.95|31.99|31.99
C310|156131010|SALE-INV-CDN|INV|22247648|LOCUS|320850998|112111|2016-03-04|2016-03-05||||58552700303580|W95026809||CAD|CAD||USD|20.13|20.13||15.01|20.13|20.13||15.01
C310|137911010|SALE-INV-CDN|INV|22241267|LOCUS|410733817|112111|2016-03-04|2016-03-05||||10827176198168|2016K01170||CAD|CAD|USD|USD|521.15|521.15|415.26|415.26|521.15|521.15|415.26|415.26
U125|944216001|SALE-INV-USD|INV|6798323|SmartBorder|138538682|112121|2016-03-04|2016-03-05||||30071114432|30827||USD|USD|CAD|USD|17|17|23.72|17|17|17|23.72|17
U125|952813001|SALE-INV-USD|INV|6798324|SmartBorder|138538684|112121|2016-03-04|2016-03-05||||30071114002|74511||USD|USD||USD|28.05|28.05||28.05|28.05|28.05||28.05
U125|692983001|SALE-INV-USD|INV|6798818|SmartBorder|138539040|112121|2016-03-04|2016-03-05||||30071118136|MO003559||USD|USD||USD|46.15|46.15||46.15|46.15|46.15||46.15
U125|693032001|SALE-INV-USD|INV|6798824|SmartBorder|138539103|112121|2016-03-04|2016-03-05||||30071118557|943588||USD|USD||USD|364.52|364.52||364.52|364.52|364.52||364.52
C310|227800010|SALE-INV-CDN|INV|22241464|LOCUS|426253055|112111|2016-03-04|2016-03-05||||10827690282708|177334J7HG7||CAD|CAD||USD|61.07|61.07||45.55|61.07|61.07||45.55
C310|165548010|SALE-INV-CDN|INV|22243015|LOCUS|410735571|112111|2016-03-04|2016-03-05||||10827911704343|114456540791||CAD|CAD|USD|USD|4.65|4.65|3.63|3.63|4.65|4.65|3.63|3.63
C310|272711400|SALE-INV-CDN|INV|22247711|LOCUS|410751186|112111|2016-03-04|2016-03-05||||10827911829548|0409464040||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
C310|272711400|SALE-INV-CDN|INV|22247878|LOCUS|410751350|112111|2016-03-04|2016-03-05||||10827911831109|0625163221||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
U125|961385001|SALE-INV-USD|INA|6797844|SmartBorder|138527218|112121|2016-03-04|2016-03-05||||30071007198|3105048488||USD|USD|CAD|USD|-37.4|-37.4|-53.31|-37.4|-37.4|-37.4|-53.31|-37.4
C165|333056020|SALE-INV-CDN|INV|707275|LOCUS|712764673|112111|2016-03-04|2016-03-05||||10827690545681|2301579||CAD|CAD||USD|1575.11|1575.11||1174.84|1575.11|1575.11||1174.84
C310|160190010|SALE-INV-CDN|INV|22236807|LOCUS|727341356|112111|2016-03-04|2016-03-05||||10827690201118|HAPPY NEW YEAR||CAD|CAD||USD|78.7|78.7||58.7|78.7|78.7||58.7
C310|364449010|SALE-INV-CDN|INV|22241526|LOCUS|426256703|112111|2016-03-04|2016-03-05||||10827689883725|DFW97995844||CAD|CAD|USD|USD|73.5|73.5|58.57|58.57|73.5|73.5|58.57|58.57
C310|136188010|SALE-INV-CDN|INV|22247912|LOCUS|839489347|112111|2016-03-04|2016-03-05||||10827690535792|4500190038||CAD|CAD||USD|16.28|16.28||12.14|16.28|16.28||12.14
C310|273045010|SALE-INV-CDN|INV|22247926|LOCUS|410730854|112111|2016-03-04|2016-03-05||||10827911674962|CR9531339A||CAD|CAD|USD|USD|23.92|23.92|18.69|18.69|23.92|23.92|18.69|18.69
C310|273045010|SALE-INV-CDN|INV|22247935|LOCUS|410730870|112111|2016-03-04|2016-03-05||||10827911675188|CR9531364A||CAD|CAD|USD|USD|23.92|23.92|18.69|18.69|23.92|23.92|18.69|18.69
U125|958773001|SALE-INV-USD|INV|6798624|SmartBorder|138539041|112121|2016-03-04|2016-03-05||||30070989305|GM533||USD|USD||USD|39|39||39|39|39||39
C310|159911010|SALE-INV-CDN|INV|22240765|LOCUS|458839896|112111|2016-03-04|2016-03-05||||10827911783851|79QC014996||CAD|CAD|USD|USD|984.18|984.18|768.89|768.89|984.18|984.18|768.89|768.89
C310|165548010|SALE-INV-CDN|INV|22242808|LOCUS|410733252|112111|2016-03-04|2016-03-05||||10827911688296|114456485627||CAD|CAD|USD|USD|2.39|2.39|1.87|1.87|2.39|2.39|1.87|1.87
C310|165548010|SALE-INV-CDN|INV|22243014|LOCUS|410735569|112111|2016-03-04|2016-03-05||||10827911704321|114456536015||CAD|CAD|USD|USD|3.76|3.76|2.94|2.94|3.76|3.76|2.94|2.94
C310|136188010|SALE-INV-CDN|INV|22247649|LOCUS|530605251|112111|2016-03-04|2016-03-05||||10827690549117|SHAUN FARRAR||CAD|CAD||USD|771.76|771.76||575.64|771.76|771.76||575.64
C310|341570020|SALE-INV-CDN|INV|22236450|LOCUS|451351561|112111|2016-03-04|2016-03-05||||10827689586031|473543||CAD|CAD|USD|USD|179.28|179.28|139.52|139.52|179.28|179.28|139.52|139.52
C310|165548010|SALE-INV-CDN|INV|22242407|LOCUS|410724376|112111|2016-03-04|2016-03-05||||10827911610681|114456315351||CAD|CAD|USD|USD|1.01|1.01|0.79|0.79|1.01|1.01|0.79|0.79
C310|165548010|SALE-INV-CDN|INV|22243038|LOCUS|410737120|112111|2016-03-04|2016-03-05||||10827911716290|114456586966||CAD|CAD|USD|USD|5.6|5.6|4.38|4.38|5.6|5.6|4.38|4.38
C310|159696060|SALE-INV-CDN|INV|22240760|LOCUS|458817911|112111|2016-03-04|2016-03-05||||10827961124164|2041227||CAD|CAD|USD|USD|40.93|40.93|31.98|31.98|40.93|40.93|31.98|31.98
C310|159705010|SALE-INV-CDN|INV|22240763|LOCUS|458846130|112111|2016-03-04|2016-03-05||||10827175700289|freight||CAD|CAD|USD|USD|67.5|67.5|52.73|52.73|67.5|67.5|52.73|52.73
C310|165548010|SALE-INV-CDN|INV|22243659|LOCUS|410750107|112111|2016-03-04|2016-03-05||||10827911824360|114456993306||CAD|CAD|USD|USD|8.97|8.97|7.01|7.01|8.97|8.97|7.01|7.01
C310|165548010|SALE-INV-CDN|INV|22242894|LOCUS|410735314|112111|2016-03-04|2016-03-05||||10827911701818|114456539542||CAD|CAD|USD|USD|10.1|10.1|7.89|7.89|10.1|10.1|7.89|7.89
C310|328524020|SALE-INV-CDN|INV|22237517|LOCUS|410740131|112111|2016-03-04|2016-03-05||||10827175742666|10008023||CAD|CAD||USD|32.6|32.6||24.32|32.6|32.6||24.32
C310|341565030|SALE-INV-CDN|INV|22236393|LOCUS|426256567|112111|2016-03-04|2016-03-05||||10827690654559|480815||CAD|CAD||USD|214.43|214.43||159.94|214.43|214.43||159.94
C310|165548010|SALE-INV-CDN|INV|22242391|LOCUS|410707469|112111|2016-03-04|2016-03-05||||10827911471159|114455949953||CAD|CAD|USD|USD|2.21|2.21|1.73|1.73|2.21|2.21|1.73|1.73
C310|135496050|SALE-INV-CDN|INV|22240261|LOCUS|830362587|112111|2016-03-04|2016-03-05||||10827172612172|8113454||CAD|CAD||USD|785.76|785.76||586.08|785.76|785.76||586.08
C310|159481010|SALE-INV-CDN|INV|22240755|LOCUS|458842690|112111|2016-03-04|2016-03-05||||10827690557619|20164||CAD|CAD|USD|USD|386.02|386.02|301.58|301.58|386.02|386.02|301.58|301.58
C310|349675100|SALE-INV-CDN|INV|22243778|LOCUS|426247686|112111|2016-03-04|2016-03-05||||10827911614117|C101854382||CAD|CAD|USD|USD|0.65|0.65|0.51|0.51|0.65|0.65|0.51|0.51
C310|208363522|SALE-INV-CDN|INV|22240101|LOCUS|530604685|112111|2016-03-04|2016-03-05||||73577701430289|1000148143||CAD|CAD|USD|USD|19.95|19.95|15.9|15.9|19.95|19.95|15.9|15.9
C310|298211004|SALE-INV-CDN|INV|22240469|LOCUS|410751298|112111|2016-03-04|2016-03-05||||10827961202341|4540731417||CAD|CAD||USD|8.64|8.64||6.44|8.64|8.64||6.44
C310|364147020|SALE-INV-CDN|INV|22241241|LOCUS|436511517|112111|2016-03-04|2016-03-05||||41657751702421|BMC31360||CAD|CAD|USD|USD|0.85|0.85|0.68|0.68|0.85|0.85|0.68|0.68
C310|137970170|SALE-INV-CDN|INV|22241870|LOCUS|458842550|112111|2016-03-04|2016-03-05||||10827911809691|1098658541||CAD|CAD||USD|18.65|18.65||13.91|18.65|18.65||13.91
C310|361680010|SALE-INV-CDN|INV|22245515|LOCUS|438572813|112111|2016-03-04|2016-03-05||||10827690029868|2529790||CAD|CAD||USD|647.34|647.34||482.84|647.34|647.34||482.84
C310|329671010|SALE-INV-CDN|INV|22237965|LOCUS|458837168|112111|2016-03-04|2016-03-05||||10827690314318|6163248||CAD|CAD||USD|2079.43|2079.43||1551|2079.43|2079.43||1551
C310|123970010|SALE-INV-CDN|INV|22238778|LOCUS|320852717|112111|2016-03-04|2016-03-05||||10827690632302|17299849||CAD|CAD||USD|24.09|24.09||17.97|24.09|24.09||17.97
C310|354965010|SALE-INV-CDN|INV|22239965|LOCUS|515001884|112111|2016-03-04|2016-03-05||||10827961209166|1||CAD|CAD|USD|USD|107.96|107.96|84.02|84.02|107.96|107.96|84.02|84.02
C310|159359002|SALE-INV-CDN|INV|22239294|LOCUS|426253205|112111|2016-03-04|2016-03-05||||10827690288203|4501213080||CAD|CAD||USD|17.83|17.83||13.3|17.83|17.83||13.3
C310|136467010|SALE-INV-CDN|INV|22241820|LOCUS|458820702|112111|2016-03-04|2016-03-05||||10827689615423|NA||CAD|CAD||USD|22.04|22.04||16.44|22.04|22.04||16.44
C310|161256040|SALE-INV-CDN|INV|22236906|LOCUS|815818846|112111|2016-03-04|2016-03-05||||10827961139230|LVS||CAD|CAD||USD|13.76|13.76||10.26|13.76|13.76||10.26
C310|375705010|SALE-INV-CDN|INV|22244065|LOCUS|451361140|112111|2016-03-04|2016-03-05||||10827911738445|1BHBPARS01075||CAD|CAD||USD|22.71|22.71||16.94|22.71|22.71||16.94
C310|137970010|SALE-INV-CDN|INV|22241862|LOCUS|458841758|112111|2016-03-04|2016-03-05||||10827911806379|1098656415||CAD|CAD||USD|22.04|22.04||16.44|22.04|22.04||16.44
C310|155431010|SALE-INV-CDN|INV|22239289|LOCUS|426257122|112111|2016-03-04|2016-03-05||||10827690696003|1683293||CAD|CAD||USD|933.44|933.44||696.23|933.44|933.44||696.23
C310|165548010|SALE-INV-CDN|INV|22242884|LOCUS|410735281|112111|2016-03-04|2016-03-05||||10827911701497|114456536848||CAD|CAD|USD|USD|5.38|5.38|4.2|4.2|5.38|5.38|4.2|4.2
C310|270294010|SALE-INV-CDN|INV|22240454|LOCUS|410752518|112111|2016-03-04|2016-03-05||||10827961199643|0907149EX||CAD|CAD|USD|USD|19.23|19.23|15.02|15.02|19.23|19.23|15.02|15.02
C310|341466010|SALE-INV-CDN|INV|22236562|LOCUS|515999606|112111|2016-03-04|2016-03-05||||10827690329816|2664196||CAD|CAD||USD|59.88|59.88||44.66|59.88|59.88||44.66
C310|126534010|SALE-INV-CDN|INV|22239754|LOCUS|458834391|112111|2016-03-04|2016-03-05||||10827690181238|||CAD|CAD||USD|1755.57|1755.57||1309.44|1755.57|1755.57||1309.44
C310|315915007|SALE-INV-CDN|INV|22239953|LOCUS|515001715|112111|2016-03-04|2016-03-05||||10827690580958|4070000063||CAD|CAD||USD|77.18|77.18||57.57|77.18|77.18||57.57
C310|349675100|SALE-INV-CDN|INV|22243972|LOCUS|426250453|112111|2016-03-04|2016-03-05||||10827911711342|C102036107||CAD|CAD|USD|USD|15.77|15.77|12.32|12.32|15.77|15.77|12.32|12.32
C310|330177020|SALE-INV-CDN|INV|22237568|LOCUS|429304452|112111|2016-03-04|2016-03-05||||10827911614286|89442299||CAD|CAD|USD|USD|4886.03|4886.03|3802.36|3802.36|4886.03|4886.03|3802.36|3802.36
C310|227800010|SALE-INV-CDN|INV|22235655|LOCUS|815818997|112111|2016-03-04|2016-03-05||||10827961199756|10234481||CAD|CAD||USD|10.55|10.55||7.87|10.55|10.55||7.87
C310|361151010|SALE-INV-CDN|INV|22237913|LOCUS|438571806|112111|2016-03-04|2016-03-05||||10827689745328|675302||CAD|CAD||USD|52.25|52.25||38.97|52.25|52.25||38.97
C310|165857010|SALE-INV-CDN|INV|22238322|LOCUS|310028726|112111|2016-03-04|2016-03-05||||10827690443165|57680||CAD|CAD||USD|428.84|428.84||319.86|428.84|428.84||319.86
C310|158403010|SALE-INV-CDN|INV|22240731|LOCUS|458836948|112111|2016-03-04|2016-03-05||||10827690294644|D011||CAD|CAD||USD|118.44|118.44||88.34|118.44|118.44||88.34
C310|165548010|SALE-INV-CDN|INV|22242610|LOCUS|410731516|112111|2016-03-04|2016-03-05||||10827911678454|114456426156||CAD|CAD|USD|USD|2.76|2.76|2.16|2.16|2.76|2.76|2.16|2.16
C310|165548010|SALE-INV-CDN|INV|22243630|LOCUS|410750037|112111|2016-03-04|2016-03-05||||10827911823791|114456996680||CAD|CAD|USD|USD|6.74|6.74|5.27|5.27|6.74|6.74|5.27|5.27
C310|227800010|SALE-INV-CDN|INV|22241149|LOCUS|310022071|112111|2016-03-04|2016-03-05||||10827689863300|10233404||CAD|CAD||USD|34.61|34.61||25.81|34.61|34.61||25.81
C310|165548010|SALE-INV-CDN|INV|22243283|LOCUS|410739099|112111|2016-03-04|2016-03-05||||10827911732154|114456668488||CAD|CAD|USD|USD|6.45|6.45|5.04|5.04|6.45|6.45|5.04|5.04
C310|133735030|SALE-INV-CDN|INV|22236414|LOCUS|310021803|112111|2016-03-04|2016-03-05||||10827175916973|1024495||CAD|CAD||USD|14.38|14.38||10.73|14.38|14.38||10.73
C310|137970170|SALE-INV-CDN|INV|22241857|LOCUS|458840024|112111|2016-03-04|2016-03-05||||10827911788242|1098655539||CAD|CAD||USD|18.65|18.65||13.91|18.65|18.65||13.91
C310|165548010|SALE-INV-CDN|INV|22243010|LOCUS|410735564|112111|2016-03-04|2016-03-05||||10827911704274|114456581329||CAD|CAD|USD|USD|22.07|22.07|17.24|17.24|22.07|22.07|17.24|17.24
C310|158385010|SALE-INV-CDN|INV|22240726|LOCUS|458831299|112111|2016-03-04|2016-03-05||||10827690087120|NA||CAD|CAD||USD|19.83|19.83||14.79|19.83|19.83||14.79
C310|158403010|SALE-INV-CDN|INV|22240728|LOCUS|458834514|112111|2016-03-04|2016-03-05||||10827690186062|6552||CAD|CAD||USD|43.41|43.41||32.38|43.41|43.41||32.38
C310|126534010|SALE-INV-CDN|INV|22238807|LOCUS|320850604|112111|2016-03-04|2016-03-05||||10827690107669|17110012001||CAD|CAD||USD|1991.83|1991.83||1485.66|1991.83|1991.83||1485.66
C310|227800010|SALE-INV-CDN|INV|22241147|LOCUS|310021571|112111|2016-03-04|2016-03-05||||10827689882677|10232190||CAD|CAD||USD|26.38|26.38||19.68|26.38|26.38||19.68
C310|349675100|SALE-INV-CDN|INV|22243968|LOCUS|426250448|112111|2016-03-04|2016-03-05||||10827911711295|C102046047||CAD|CAD|USD|USD|11.12|11.12|8.69|8.69|11.12|11.12|8.69|8.69
C310|150591020|SALE-INV-CDN|INV|22245502|LOCUS|310026764|112111|2016-03-04|2016-03-05||||10827690347113|35650||CAD|CAD||USD|739.2|739.2||551.35|739.2|739.2||551.35
C310|123540010|SALE-INV-CDN|INV|22237353|LOCUS|320852836|112111|2016-03-04|2016-03-05||||10827961142393|12311||CAD|CAD||USD|34.16|34.16||25.48|34.16|34.16||25.48
C310|349153005|SALE-INV-CDN|INV|22238668|LOCUS|842311450|112111|2016-03-04|2016-03-05||||10827172629308|D167173N||CAD|CAD||USD|528.23|528.23||394|528.23|528.23||394
C310|161455005|SALE-INV-CDN|INV|22237003|LOCUS|842309614|112111|2016-03-04|2016-03-05||||10827690087518|NA||CAD|CAD||USD|147.35|147.35||109.91|147.35|147.35||109.91
C310|135698015|SALE-INV-CDN|INV|22238867|LOCUS|320850745|112111|2016-03-04|2016-03-05||||10827171624711|19403||CAD|CAD||USD|225.66|225.66||168.32|225.66|225.66||168.32
C310|126411100|SALE-INV-CDN|INV|22239749|LOCUS|458835831|112111|2016-03-04|2016-03-05||||58685700159051|50526990||CAD|CAD||USD|23.17|23.17||17.28|23.17|23.17||17.28
C310|136467040|SALE-INV-CDN|INV|22241194|LOCUS|320852958|112111|2016-03-04|2016-03-05||||10827961200021|4505290043||CAD|CAD||USD|24.23|24.23||18.07|24.23|24.23||18.07
C310|286553010|SALE-INV-CDN|INV|22244374|LOCUS|410751023|112111|2016-03-04|2016-03-05||||10827690629454|366801046||CAD|CAD||USD|197.31|197.31||147.17|197.31|197.31||147.17
C310|165548010|SALE-INV-CDN|INV|22243608|LOCUS|410749985|112111|2016-03-04|2016-03-05||||10827911823370|114456992224||CAD|CAD|USD|USD|8.44|8.44|6.59|6.59|8.44|8.44|6.59|6.59
C310|216020002|SALE-INV-CDN|INV|22244211|LOCUS|320851901|112111|2016-03-04|2016-03-05||||10827690436097|15296613||CAD|CAD||USD|119.77|119.77||89.33|119.77|119.77||89.33
C310|117631003|SALE-INV-CDN|INV|22238666|LOCUS|320848904|112111|2016-03-04|2016-03-05||||10827689752146|NA||CAD|CAD||USD|189.62|189.62||141.43|189.62|189.62||141.43
C310|141066005|SALE-INV-CDN|INV|22240081|LOCUS|727341319|112111|2016-03-04|2016-03-05||||10827690068321|2825488||CAD|CAD||USD|68.26|68.26||50.91|68.26|68.26||50.91
C310|157393010|SALE-INV-CDN|INV|22240880|LOCUS|815816568|112111|2016-03-04|2016-03-05||||10827690307912|4500048366||CAD|CAD|USD|USD|264.77|264.77|206.85|206.85|264.77|264.77|206.85|206.85
C310|165548010|SALE-INV-CDN|INV|22242688|LOCUS|410732961|112111|2016-03-04|2016-03-05||||10827911685705|114456448868||CAD|CAD|USD|USD|9.61|9.61|7.51|7.51|9.61|9.61|7.51|7.51
C310|165548010|SALE-INV-CDN|INV|22243004|LOCUS|410735552|112111|2016-03-04|2016-03-05||||10827911704161|114456578879||CAD|CAD|USD|USD|2.48|2.48|1.94|1.94|2.48|2.48|1.94|1.94
C310|115684010|SALE-INV-CDN|INV|22237392|LOCUS|530605992|112111|2016-03-04|2016-03-05||||10827961208041|0000062620||CAD|CAD||USD|106.64|106.64||79.54|106.64|106.64||79.54
C310|302897020|SALE-INV-CDN|INV|22237761|LOCUS|815815597|112111|2016-03-04|2016-03-05||||10827690153531|91855||CAD|CAD||USD|915.25|915.25||682.67|915.25|915.25||682.67
C310|328578050|SALE-INV-CDN|INV|22238283|LOCUS|815813221|112111|2016-03-04|2016-03-05||||10827689767882|KLAE||CAD|CAD||USD|20.09|20.09||14.98|20.09|20.09||14.98
C310|135279010|SALE-INV-CDN|INV|22238861|LOCUS|320852384|112111|2016-03-04|2016-03-05||||10827690534826|10020963||CAD|CAD||USD|84.16|84.16||62.77|84.16|84.16||62.77
C310|294827230|SALE-INV-CDN|INV|22242208|LOCUS|727341254|112111|2016-03-04|2016-03-05||||10827690142786|12888||CAD|CAD||USD|13.9|13.9||10.37|13.9|13.9||10.37
C310|136964010|SALE-INV-CDN|INV|22237337|LOCUS|310030475|112111|2016-03-04|2016-03-05||||10827961133074|700916||CAD|CAD||USD|132.1|132.1||98.53|132.1|132.1||98.53
C310|136615005|SALE-INV-CDN|INV|22236631|LOCUS|530606165|112111|2016-03-04|2016-03-05||||10827961191532|173861||CAD|CAD||USD|29.4|29.4||21.93|29.4|29.4||21.93
C310|140671060|SALE-INV-CDN|INV|22236638|LOCUS|530605846|112111|2016-03-04|2016-03-05||||10827961207186|LVS||CAD|CAD||USD|214.68|214.68||160.13|214.68|214.68||160.13
C310|165548010|SALE-INV-CDN|INV|22242994|LOCUS|410735534|112111|2016-03-04|2016-03-05||||10827911703989|114456575168||CAD|CAD|USD|USD|3.1|3.1|2.42|2.42|3.1|3.1|2.42|2.42
C310|135698015|SALE-INV-CDN|INV|22239793|LOCUS|458842800|112111|2016-03-04|2016-03-05||||10827690548092|19833||CAD|CAD||USD|169.58|169.58||126.49|169.58|169.58||126.49
C310|165548010|SALE-INV-CDN|INV|22243529|LOCUS|410748959|112111|2016-03-04|2016-03-05||||10827911810898|114456949013||CAD|CAD|USD|USD|3.64|3.64|2.84|2.84|3.64|3.64|2.84|2.84
C310|138007010|SALE-INV-CDN|INV|22240292|LOCUS|842313467|112111|2016-03-04|2016-03-05||||10827690585577|991891||CAD|CAD|USD|USD|885.77|885.77|705.79|705.79|885.77|885.77|705.79|705.79
C310|227800003|SALE-INV-CDN|INV|22242152|LOCUS|530603868|112111|2016-03-04|2016-03-05||||10827690287930|SOR480782||CAD|CAD||USD|28.19|28.19||21.03|28.19|28.19||21.03
C310|165548010|SALE-INV-CDN|INV|22243667|LOCUS|410750121|112111|2016-03-04|2016-03-05||||10827911824509|114456986629||CAD|CAD|USD|USD|2.09|2.09|1.63|1.63|2.09|2.09|1.63|1.63
C310|349233010|SALE-INV-CDN|INV|22236399|LOCUS|426252578|112111|2016-03-04|2016-03-05||||10827690248475|0086711148||CAD|CAD|USD|USD|193.86|193.86|154.47|154.47|193.86|193.86|154.47|154.47
C310|165548010|SALE-INV-CDN|INV|22242679|LOCUS|410731726|112111|2016-03-04|2016-03-05||||10827911680390|114456443276||CAD|CAD|USD|USD|4.82|4.82|3.77|3.77|4.82|4.82|3.77|3.77
C310|136501010|SALE-INV-CDN|INV|22236945|LOCUS|310024933|112111|2016-03-04|2016-03-05||||10827690174956|NA||CAD|CAD||USD|329.39|329.39||245.69|329.39|329.39||245.69
C310|354965010|SALE-INV-CDN|INV|22238983|LOCUS|320853041|112111|2016-03-04|2016-03-05||||10827961209166|142265||CAD|CAD|USD|USD|114.01|114.01|88.72|88.72|114.01|114.01|88.72|88.72
C310|140826060|SALE-INV-CDN|INV|22239463|LOCUS|446795923|112111|2016-03-04|2016-03-05||||10827961132313|VERBAL||CAD|CAD||USD|68.72|68.72||51.26|68.72|68.72||51.26
C310|207362050|SALE-INV-CDN|INV|22240929|LOCUS|449445346|112111|2016-03-04|2016-03-05||||10827164411673|BLANKET||CAD|CAD||USD|226|226||168.57|226|226||168.57
C310|154967010|SALE-INV-CDN|INV|22240924|LOCUS|449445187|112111|2016-03-04|2016-03-05||||10827172538627|S709849||CAD|CAD||USD|21.32|21.32||15.9|21.32|21.32||15.9
C310|136188010|SALE-INV-CDN|INV|22245413|LOCUS|310027965|112111|2016-03-04|2016-03-05||||10827690460624|82000558091||CAD|CAD||USD|926.65|926.65||691.17|926.65|926.65||691.17
C310|207452045|SALE-INV-CDN|INV|22240865|LOCUS|530605977|112111|2016-03-04|2016-03-05||||10827961207687|0907008EX||CAD|CAD|USD|USD|21.84|21.84|17.4|17.4|21.84|21.84|17.4|17.4
